example_type,scan_date,symbol,trade_bucket,source_bucket,reason_codes,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,best_entry_assumption,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_deployable_exit_policy_id,best_deployable_total_equity_ret_40d_pct,model_combined_score
kumo_addition_optimal,2025-06-16,FLEX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,37.0,8.0,,,next_open,18.6499,20.2288,-0.1831,time10_lt2_hard6,15.2174,
kumo_addition_optimal,2025-06-16,KTOS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,42.0,8.0,,,next_open,31.5879,33.2606,-5.4545,time10_lt2_hard6,64.1527,
kumo_addition_optimal,2025-06-16,RBLX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,78.0,7.0,,,next_open,18.3529,19.6574,-0.4182,swinglow3_after8,18.104,
video_context_optimal,2025-06-16,IBM,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,5.0,8.0,8.0,,next_open,0.2739,5.3388,-1.4049,fixed_t4_s2,4.0,
video_context_optimal,2025-06-16,XLI,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,67.0,7.0,25.0,,next_open,5.1083,5.856,-1.2718,fixed_t8_s4,8.0,
kumo_addition_optimal,2025-06-17,ASTS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,11.0,8.0,,,next_open,38.8284,40.4745,-1.0167,swinglow3_after8,18.0351,
kumo_addition_optimal,2025-06-17,CLS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,86.0,7.0,,,next_open,21.2882,23.4773,-2.6955,time10_lt2_hard6,46.4185,
kumo_addition_optimal,2025-06-17,RBLX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,69.0,7.0,,,next_open,20.3145,21.2088,-1.7199,giveback35_after8,16.7627,
video_context_optimal,2025-06-17,XLK,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,62.0,7.0,24.0,,next_open,7.9162,8.0857,-1.3063,time10_lt2_hard6,10.6734,
kumo_addition_optimal,2025-06-18,ASTS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,9.0,8.0,,,next_open,26.8784,27.2289,-7.0318,giveback35_after8,11.9604,
kumo_addition_optimal,2025-06-18,IONQ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,85.0,7.0,,,next_open,17.0412,20.8786,-5.6299,swinglow3_after8,12.2949,
kumo_addition_optimal,2025-06-18,VRNA,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,next_open,13.3946,13.8378,-6.3459,fixed_t4_s2,4.0,
video_context_optimal,2025-06-18,GS,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,72.0,7.0,4.0,,next_open,10.8683,13.6453,-1.3806,time10_lt2_hard6,14.3841,
video_context_optimal,2025-06-18,JBL,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,84.0,7.0,14.0,,next_open,9.2053,10.941,-1.3652,fixed_t8_s4,8.0,
video_context_optimal,2025-06-18,PWR,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,26.0,8.0,9.0,,next_open,10.9,11.4829,-1.4546,fixed_t8_s4,8.0,
kumo_addition_optimal,2025-06-20,ASTS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,9.0,8.0,,,next_open,30.1045,39.3302,-2.9832,giveback35_after8,15.3119,
kumo_addition_optimal,2025-06-20,RBLX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,11.0,8.0,,,next_open,22.1122,25.505,-1.9416,time10_lt2_hard6,17.5721,
kumo_addition_optimal,2025-06-20,RKLB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,72.0,7.0,,,next_open,63.1461,84.7537,-1.6768,time10_lt2_hard6,55.5748,
kumo_addition_optimal,2025-06-23,HOOD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,75.0,7.0,,,next_open,30.7626,45.6217,-1.3736,time10_lt2_hard6,38.19,
kumo_addition_optimal,2025-06-23,RKLB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,11.0,8.0,,,next_open,41.9888,61.5478,-3.9299,time10_lt2_hard6,24.3652,
kumo_addition_optimal,2025-06-23,SOFI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,86.0,7.0,,,next_open,33.2126,44.5186,-1.4299,time10_lt2_hard6,44.7092,
video_context_optimal,2025-06-23,SMH,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,74.0,7.0,13.0,,prior_session_high_breakout,6.6672,10.3787,0.0,time10_lt2_hard6,9.3709,
video_context_optimal,2025-06-23,XLK,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,82.0,7.0,10.0,,prior_session_high_breakout,5.482,7.1979,0.0,fixed_t8_s4,8.0,
video_context_optimal,2025-06-23,XLU,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,84.0,7.0,12.0,,next_open,4.9674,5.115,-1.2111,fixed_t8_s4,5.8404,
kumo_addition_optimal,2025-06-24,CAKE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,74.0,8.0,,,next_open,14.7379,16.7309,-0.9295,fixed_t8_s4,8.0,
kumo_addition_optimal,2025-06-24,CDTX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,55.0,8.0,,,next_open,48.3288,53.2624,-1.5568,time10_lt2_hard6,48.8782,
kumo_addition_optimal,2025-06-24,CLS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,31.0,8.0,,,next_open,15.9511,17.112,-0.893,time10_lt2_hard6,25.644,
kumo_addition_optimal,2025-06-25,AVAV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,12.0,8.0,,,next_open,13.4454,24.3277,-3.8277,giveback35_after8,15.813,
kumo_addition_optimal,2025-06-25,LEU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,52.0,8.0,,,next_open,48.2503,53.4825,-7.6227,fixed_t4_s2,-2.0,
kumo_addition_optimal,2025-06-25,RKLB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,26.0,8.0,,,next_open,48.1024,64.8874,0.0,time10_lt2_hard6,28.228,
video_context_optimal,2025-06-25,COIN,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,3.0,8.0,11.0,,next_open,11.8946,25.4182,-5.7908,swinglow3_after8,11.2374,
video_context_optimal,2025-06-25,GS,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,20.0,8.0,7.0,,prior_session_high_breakout,7.2411,8.258,0.0,fixed_t8_s4,8.0,
video_context_optimal,2025-06-25,XLI,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,14.0,8.0,29.0,,next_open,6.2738,7.0459,-0.2147,fixed_t8_s4,4.3903,
kumo_addition_optimal,2025-06-26,CLS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,43.0,8.0,,,next_open,13.3666,15.6377,-3.9161,time10_lt2_hard6,25.8408,
kumo_addition_optimal,2025-06-26,NEM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,37.0,8.0,,,next_open,14.8243,15.8948,-3.6038,time10_lt2_hard6,23.2242,
kumo_addition_optimal,2025-06-26,TEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,next_open,22.7203,22.7852,-1.7459,swinglow3_after8,21.3637,
kumo_addition_optimal,2025-06-27,JOBY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,59.0,8.0,,,next_open,71.3858,84.9452,-4.6859,swinglow3_after8,58.9352,
kumo_addition_optimal,2025-06-27,RCL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,10.0,8.0,,,next_open,13.8511,15.1812,-0.7268,time10_lt2_hard6,11.6408,
kumo_addition_optimal,2025-06-27,TEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,55.0,8.0,,,next_open,24.2411,24.6625,-1.0475,swinglow3_after8,22.1164,
kumo_addition_optimal,2025-06-30,CAT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,39.0,8.0,,,next_open,11.2419,12.8845,-0.6053,time10_lt2_hard6,11.5549,
kumo_addition_optimal,2025-06-30,IREN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,81.0,8.0,,,next_open,13.0,53.8571,-0.0714,time10_lt2_hard6,64.1429,
kumo_addition_optimal,2025-06-30,WBD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,78.0,8.0,,,pullback_1pct_reclaim,19.9096,26.621,-0.1826,swinglow3_after8,20.6393,
kumo_addition_optimal,2025-07-01,CLS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,35.7927,43.5926,-1.5801,time10_lt2_hard6,35.3107,0.4570075539787209
kumo_addition_optimal,2025-07-01,RKLB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,42.0,8.0,,,next_open,35.2428,55.394,-1.9192,swinglow3_after8,36.2315,0.9241721680781836
kumo_addition_optimal,2025-07-01,SOFI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,22.0,8.0,,,next_open,25.0785,43.281,-0.0285,time10_lt2_hard6,42.4822,0.994903999212059
video_context_optimal,2025-07-01,COF,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,34.0,8.0,8.0,,next_open,-0.0928,7.9025,-3.0729,giveback35_after8,4.2334,0.3235351583943047
video_context_optimal,2025-07-01,HLT,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,60.0,8.0,9.0,,next_open,1.712,4.0083,-1.7455,fixed_t4_s2,4.0,0.265157017470881
kumo_addition_optimal,2025-07-02,JOBY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,83.0,8.0,,,next_open,64.6245,83.3004,-1.087,swinglow3_after8,57.5217,0.8128725754829986
kumo_addition_optimal,2025-07-02,SOFI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,19.0,8.0,,,next_open,22.8837,37.1382,-1.2561,time10_lt2_hard6,41.9989,0.6587010324749984
kumo_addition_optimal,2025-07-02,WBD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,48.0,8.0,,,next_open,18.2757,24.5173,-1.392,swinglow3_after8,18.6349,0.7134944657404493
kumo_addition_optimal,2025-07-03,JOBY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,pullback_1pct_reclaim,63.8234,77.0883,-1.7661,swinglow3_after8,52.1833,0.5973114876649721
kumo_addition_optimal,2025-07-03,PGY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,77.0,8.0,,,next_open,34.0993,57.5827,-2.3438,time10_lt2_hard6,71.6912,-0.6912512239096167
kumo_addition_optimal,2025-07-03,WBD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,44.0,8.0,,,next_open,15.5296,24.4614,-1.4363,swinglow3_after8,18.5817,-0.1334364183546404
video_context_optimal,2025-07-03,IBIT,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,95.0,7.0,7.0,,next_open,4.235,12.7049,-0.9573,giveback35_after8,8.2582,0.096523172770836
kumo_addition_optimal,2025-07-07,CAT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,23.0,8.0,,,next_open,10.5165,12.415,-0.2319,swinglow3_after8,8.2486,0.471814028535751
kumo_addition_optimal,2025-07-07,TEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,92.0,8.0,,,next_open,18.3707,23.4536,-0.817,swinglow3_after8,19.3919,0.054898047134243
kumo_addition_optimal,2025-07-07,URI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,57.0,8.0,,,next_open,10.6726,15.1368,-0.9378,sector_etf_weak3d,22.1659,-0.2248556726515455
kumo_addition_optimal,2025-07-08,FUTU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,39.0,8.0,,,next_open,19.5578,34.3349,-0.0231,time10_lt2_hard6,49.4279,0.7256266768565103
kumo_addition_optimal,2025-07-08,JOBY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,48.0,8.0,,,next_open,70.979,83.1294,-1.7483,swinglow3_after8,39.3462,0.9821815036309748
kumo_addition_optimal,2025-07-08,TPR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,57.0,8.0,,,next_open,19.9462,21.0221,-0.1291,swinglow3_after8,15.2125,-0.1497036133840706
kumo_addition_optimal,2025-07-09,JOBY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,62.8227,80.2926,-0.9466,swinglow3_after8,37.1876,0.7342627046846035
kumo_addition_optimal,2025-07-09,TEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,42.0,8.0,,,prior_session_high_breakout,15.2163,22.5364,-0.1094,time10_lt2_hard6,20.106,-0.6371414009217848
kumo_addition_optimal,2025-07-09,TPR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,20.0,8.0,,,prior_session_high_breakout,16.9691,17.4172,0.0,swinglow3_after8,11.6917,0.3667332580083787
kumo_addition_optimal,2025-07-10,NOC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,45.0,8.0,,,pullback_1pct_reclaim,14.343,15.7641,-0.1616,swinglow3_after8,13.7094,-0.3772406011233044
kumo_addition_optimal,2025-07-10,NVT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,28.0,8.0,,,next_open,20.0,23.2997,-1.7643,time10_lt2_hard6,24.9832,0.2515072860068026
kumo_addition_optimal,2025-07-10,RKLB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,24.0,8.0,,,next_open,14.4213,37.1311,-0.9494,giveback35_after8,24.1352,-0.0030350876998469
video_context_optimal,2025-07-10,CAT,optimal,kumo_with_george_video_context,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,7.0,8.0,8.0,,next_open,2.8783,8.805,-0.9249,fixed_t8_s4,8.0,0.2176431853901362
video_context_optimal,2025-07-10,CG,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,78.0,8.0,11.0,,next_open,6.0272,10.3668,-1.9976,time10_lt2_hard6,9.9191,0.3516810774013296
kumo_addition_optimal,2025-07-11,JOBY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,42.0,8.0,,,next_open,38.2696,74.2928,-2.2463,giveback35_after8,35.312,0.3730552228952162
kumo_addition_optimal,2025-07-11,NOC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,36.0,8.0,,,prior_session_high_breakout,12.4004,15.0251,-0.5686,swinglow3_after8,12.9836,-0.6965186125896071
kumo_addition_optimal,2025-07-11,RKLB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,17.0,8.0,,,next_open,13.7913,35.9796,-1.3486,giveback35_after8,23.3868,0.582586552304659
kumo_addition_optimal,2025-07-14,HOOD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,4.0,8.0,,,next_open,14.443,18.6446,-5.7065,time10_lt2_hard6,19.5738,0.7802079223120343
kumo_addition_optimal,2025-07-14,JOBY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,64.0,8.0,,,next_open,28.4424,57.6373,-2.8239,giveback35_after8,25.7261,0.6958029179978407
kumo_addition_optimal,2025-07-14,PLTR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,,,next_open,22.6214,26.2271,-2.5972,partial_t4_trail8,10.6853,0.9211599329958656
kumo_addition_optimal,2025-07-15,EBAY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,next_open,26.142,26.3045,-1.5206,sector_etf_weak3d,19.228,0.002952005553414
kumo_addition_optimal,2025-07-15,KTOS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,58.0,8.0,,,next_open,33.8598,33.8598,-1.1749,time10_lt2_hard6,26.4638,0.5858102236238485
kumo_addition_optimal,2025-07-15,PLTR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,1.0,8.0,,,next_open,25.2378,27.2605,-2.8386,swinglow3_after8,21.8486,0.0372072117476363
kumo_addition_optimal,2025-07-16,FUTU,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,48.0,8.0,,,next_open,20.9161,22.0868,-3.4369,time10_lt2_hard6,27.4237,0.3606345502263522
kumo_addition_optimal,2025-07-16,KTOS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,45.0,8.0,,,next_open,21.4365,27.5287,-2.5108,time10_lt2_hard6,21.3594,0.7403956883888051
kumo_addition_optimal,2025-07-16,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,74.0,8.0,,,next_open,20.3051,31.4865,-2.0863,time10_lt2_hard6,65.4923,-0.1851467867117056
kumo_addition_optimal,2025-07-17,BTI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,49.0,8.0,,,next_open,12.544,14.2243,-0.3712,swinglow3_after8,11.1762,0.3216990677595211
kumo_addition_optimal,2025-07-17,KTOS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,41.0,8.0,,,next_open,17.5778,23.7552,-7.4645,fixed_t4_s2,4.0,0.7331631688163508
kumo_addition_optimal,2025-07-17,TEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,62.0,8.0,,,next_open,15.9951,19.24,-0.6837,time10_lt2_hard6,17.5923,-0.1008129236020399
kumo_addition_optimal,2025-07-18,BTI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,63.0,8.0,,,next_open,10.7579,13.3165,-0.3198,swinglow3_after8,10.2927,-0.0587873579163068
kumo_addition_optimal,2025-07-18,EXPE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,84.0,8.0,,,next_open,12.0207,16.2761,-6.0104,fixed_t4_s2,4.0,-0.045934012497366
kumo_addition_optimal,2025-07-18,TEL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,27.0,8.0,,,next_open,13.5439,19.1732,-0.7394,time10_lt2_hard6,18.2714,0.0238305961223635
kumo_addition_optimal,2025-07-21,COOP,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,58.0,8.0,,,next_open,13.4428,24.3817,-6.6312,fixed_t8_s4,8.0,0.7025860751558897
kumo_addition_optimal,2025-07-21,GLW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,97.0,8.0,,,next_open,21.8523,23.6749,-0.8927,giveback35_after8,46.3641,-0.2535117269162829
